Algorithm,Dataset,Comparison,Raw Eigs,Unfolded,Largest,Largest20,Noise,Noise (shift),Brody,Rigidity,Levelvar,Guess,Mean (all),Mean (obs),Mean (spec),Max (all),Max (obs),Max (spec)
Logistic Regression,LEARNING,rest_v_task,0.8078703703703703,0.8171296296296297,0.8888888888888888,0.8819444444444444,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.017746913580246937,1.1102230246251565e-16,0.0,0.0,0.0,0.0
LDA,LEARNING,rest_v_task,0.7708333333333334,0.7523148148148148,0.8888888888888888,0.8773148148148148,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8703703703703703,0.8425925925925926,0.8888888888888888,-0.036779835390946425,-0.012962962962962843,-0.021604938271604923,0.0,0.0,0.0
SVM,LEARNING,rest_v_task,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0
KNN-1,LEARNING,rest_v_task,0.8101851851851852,0.8125,0.7824074074074074,0.8148148148148148,0.5879629629629629,0.7800925925925926,0.8773148148148148,0.8194444444444444,0.8194444444444444,0.8888888888888888,-0.09953703703703709,-0.11203703703703694,-0.05015432098765438,-0.01157407407407407,-0.01157407407407407,-0.01157407407407407
KNN-2,LEARNING,rest_v_task,0.7245370370370371,0.7407407407407407,0.7152777777777778,0.7199074074074074,0.5486111111111112,0.7314814814814815,0.8726851851851852,0.7430555555555556,0.7476851851851852,0.8888888888888888,-0.16177983539094654,-0.1601851851851852,-0.1010802469135802,-0.01620370370370361,-0.01620370370370361,-0.01620370370370361
KNN-3,LEARNING,rest_v_task,0.8680555555555556,0.8703703703703703,0.8587962962962963,0.8657407407407407,0.8171296296296297,0.8032407407407407,0.8888888888888888,0.8541666666666666,0.8634259259259259,0.8888888888888888,-0.034465020576131766,-0.04351851851851862,-0.020061728395061706,0.0,0.0,0.0
KNN-4,LEARNING,rest_v_task,0.8541666666666666,0.8587962962962963,0.8425925925925926,0.8495370370370371,0.8101851851851852,0.7777777777777778,0.8796296296296297,0.8333333333333334,0.8263888888888888,0.8888888888888888,-0.051954732510287926,-0.06342592592592589,-0.04243827160493818,-0.00925925925925919,-0.00925925925925919,-0.00925925925925919
KNN-5,LEARNING,rest_v_task,0.8888888888888888,0.8842592592592593,0.8888888888888888,0.8865740740740741,0.8680555555555556,0.8796296296296297,0.8796296296296297,0.875,0.8865740740740741,0.8888888888888888,-0.00694444444444442,-0.01111111111111096,-0.008487654320987637,0.0,-0.0023148148148147696,-0.0023148148148147696
KNN-6,LEARNING,rest_v_task,0.8865740740740741,0.8796296296296297,0.8842592592592593,0.8865740740740741,0.8657407407407407,0.875,0.16898148148148148,0.8564814814814815,0.8773148148148148,0.8888888888888888,-0.09104938271604934,-0.1601851851851851,-0.25462962962962965,-0.0023148148148147696,-0.01157407407407407,-0.01157407407407407
KNN-7,LEARNING,rest_v_task,0.8888888888888888,0.8865740740740741,0.8888888888888888,0.8888888888888888,0.8703703703703703,0.8773148148148148,0.16898148148148148,0.8819444444444444,0.8842592592592593,0.8888888888888888,-0.08487654320987659,-0.1523148148148148,-0.24382716049382713,0.0,-0.004629629629629539,-0.004629629629629539
KNN-8,LEARNING,rest_v_task,0.8865740740740741,0.8842592592592593,0.8888888888888888,0.8888888888888888,0.8634259259259259,0.8773148148148148,0.16435185185185186,0.8773148148148148,0.8842592592592593,0.8888888888888888,-0.08719135802469125,-0.15555555555555545,-0.24691358024691357,0.0,-0.004629629629629539,-0.004629629629629539
