Algorithm,Dataset,Comparison,Raw Eigs,Unfolded,Largest,Largest20,Noise,Noise (shift),Brody,Rigidity,Levelvar,Guess,Mean (all),Mean (obs),Mean (spec),Max (all),Max (obs),Max (spec)
Logistic Regression,LEARNING,rest_v_task,0.8425925925925926,0.8379629629629629,0.8888888888888888,0.8865740740740741,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.011059670781893072,1.1102230246251565e-16,0.0,0.0,0.0,0.0
LDA,LEARNING,rest_v_task,0.8009259259259259,0.7870370370370371,0.8888888888888888,0.8842592592592593,0.8888888888888888,0.8888888888888888,1.0,0.8819444444444444,0.8402777777777778,0.8888888888888888,-0.015432098765431945,0.011111111111111183,0.0185185185185186,0.11111111111111116,0.11111111111111116,0.11111111111111116
SVM,LEARNING,rest_v_task,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8935185185185185,0.8842592592592593,0.8888888888888888,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.00462962962962965,0.00462962962962965,0.00462962962962965
KNN-1,LEARNING,rest_v_task,0.8148148148148148,0.8171296296296297,0.8101851851851852,0.8032407407407407,0.8240740740740741,0.7893518518518519,0.8888888888888888,0.8009259259259259,0.7870370370370371,0.8888888888888888,-0.07381687242798352,-0.0708333333333333,-0.06327160493827144,0.0,0.0,0.0
KNN-2,LEARNING,rest_v_task,0.7222222222222222,0.7453703703703703,0.7546296296296297,0.7175925925925926,0.7986111111111112,0.6504629629629629,0.8888888888888888,0.7199074074074074,0.7175925925925926,0.8888888888888888,-0.14274691358024683,-0.1337962962962963,-0.11342592592592593,0.0,0.0,0.0
KNN-3,LEARNING,rest_v_task,0.8726851851851852,0.8726851851851852,0.8703703703703703,0.875,0.8796296296296297,0.8796296296296297,0.8888888888888888,0.8796296296296297,0.8634259259259259,0.8888888888888888,-0.013117283950617287,-0.010648148148148184,-0.011574074074073959,0.0,0.0,0.0
KNN-4,LEARNING,rest_v_task,0.8425925925925926,0.8564814814814815,0.8402777777777778,0.8425925925925926,0.7962962962962963,0.8865740740740741,0.8888888888888888,0.8703703703703703,0.8472222222222222,0.8888888888888888,-0.03652263374485598,-0.031018518518518556,-0.020061728395061706,0.0,0.0,0.0
KNN-5,LEARNING,rest_v_task,0.8888888888888888,0.8912037037037037,0.8865740740740741,0.8888888888888888,0.8773148148148148,0.8935185185185185,0.8888888888888888,0.8888888888888888,0.8865740740740741,0.8888888888888888,-0.0010288065843621075,-0.0018518518518517713,-0.0007716049382716639,0.00462962962962965,0.00462962962962965,0.0
KNN-6,LEARNING,rest_v_task,0.8865740740740741,0.8865740740740741,0.8796296296296297,0.8842592592592593,0.8009259259259259,0.8796296296296297,0.1111111111111111,0.8912037037037037,0.8819444444444444,0.8888888888888888,-0.09979423868312753,-0.17592592592592582,-0.2608024691358024,0.0023148148148148806,0.0023148148148148806,0.0023148148148148806
KNN-7,LEARNING,rest_v_task,0.8888888888888888,0.8888888888888888,0.8842592592592593,0.8888888888888888,0.8888888888888888,0.875,0.1111111111111111,0.8865740740740741,0.8819444444444444,0.8888888888888888,-0.08950617283950613,-0.1601851851851852,-0.2623456790123456,0.0,0.0,-0.0023148148148147696
KNN-8,LEARNING,rest_v_task,0.8865740740740741,0.8888888888888888,0.8819444444444444,0.8842592592592593,0.8657407407407407,0.8726851851851852,0.1111111111111111,0.8865740740740741,0.8796296296296297,0.8888888888888888,-0.09362139917695467,-0.16574074074074063,-0.2631172839506172,0.0,-0.0023148148148147696,-0.0023148148148147696
KNN-9,LEARNING,rest_v_task,0.8888888888888888,0.8888888888888888,0.8865740740740741,0.8888888888888888,0.8888888888888888,0.8842592592592593,0.1111111111111111,0.8865740740740741,0.8865740740740741,0.8888888888888888,-0.08770576131687235,-0.15740740740740733,-0.2608024691358025,0.0,0.0,-0.0023148148148147696
KNN-10,LEARNING,rest_v_task,0.8888888888888888,0.8888888888888888,0.8842592592592593,0.8888888888888888,0.8888888888888888,0.8842592592592593,0.1111111111111111,0.8842592592592593,0.8842592592592593,0.8888888888888888,-0.08847736625514391,-0.15833333333333333,-0.2623456790123456,0.0,0.0,-0.004629629629629539
KNN-20,LEARNING,rest_v_task,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.0864197530864198,-0.15555555555555556,-0.2592592592592592,0.0,0.0,0.0
Logistic Regression,OSTEO,allpain_v_nopain,0.5526315789473685,,0.7368421052631579,0.6052631578947368,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,-0.03947368421052633,0.0,0.0,0.0,0.0,0.0
LDA,OSTEO,allpain_v_nopain,0.4868421052631579,,0.7368421052631579,0.618421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.4605263157894737,0.4868421052631579,0.7368421052631579,-0.11184210526315796,-0.10526315789473684,-0.17543859649122806,0.0,0.0,0.0
SVM,OSTEO,allpain_v_nopain,0.7368421052631579,,0.7368421052631579,0.7368421052631579,0.7236842105263158,0.7236842105263158,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,-0.003289473684210509,-0.0052631578947367474,0.0,0.0,0.0,0.0
KNN-1,OSTEO,allpain_v_nopain,0.5789473684210527,,0.6052631578947368,0.5789473684210527,0.42105263157894735,0.6052631578947368,0.5131578947368421,0.7105263157894737,0.618421052631579,0.7368421052631579,-0.1578947368421052,-0.16315789473684206,-0.12280701754385959,-0.02631578947368418,-0.02631578947368418,-0.02631578947368418
KNN-2,OSTEO,allpain_v_nopain,0.6447368421052632,,0.6842105263157895,0.6447368421052632,0.7236842105263158,0.7236842105263158,0.75,0.7236842105263158,0.6973684210526315,0.7368421052631579,-0.03782894736842091,-0.013157894736842035,-0.013157894736842035,0.013157894736842146,0.013157894736842146,0.013157894736842146
KNN-3,OSTEO,allpain_v_nopain,0.6052631578947368,,0.5657894736842105,0.6052631578947368,0.75,0.7236842105263158,0.75,0.631578947368421,0.631578947368421,0.7368421052631579,-0.07894736842105254,-0.039473684210526216,-0.06578947368421051,0.013157894736842146,0.013157894736842146,0.013157894736842146
KNN-4,OSTEO,allpain_v_nopain,0.6973684210526315,,0.6842105263157895,0.6973684210526315,0.7236842105263158,0.7368421052631579,0.7368421052631579,0.7105263157894737,0.6710526315789473,0.7368421052631579,-0.0296052631578948,-0.021052631578947323,-0.030701754385964897,0.0,0.0,0.0
KNN-5,OSTEO,allpain_v_nopain,0.6710526315789473,,0.6710526315789473,0.6710526315789473,0.7236842105263158,0.7368421052631579,0.7236842105263158,0.631578947368421,0.6842105263157895,0.7368421052631579,-0.047697368421052544,-0.0368421052631579,-0.05701754385964919,0.0,0.0,-0.013157894736842035
KNN-6,OSTEO,allpain_v_nopain,0.7105263157894737,,0.6842105263157895,0.7105263157894737,0.7368421052631579,0.7368421052631579,0.7105263157894737,0.6973684210526315,0.6973684210526315,0.7368421052631579,-0.02631578947368407,-0.021052631578947434,-0.03508771929824561,0.0,0.0,-0.02631578947368418
KNN-7,OSTEO,allpain_v_nopain,0.6973684210526315,,0.6973684210526315,0.6973684210526315,0.7368421052631579,0.7368421052631579,0.7105263157894737,0.6710526315789473,0.6973684210526315,0.7368421052631579,-0.03124999999999989,-0.02631578947368418,-0.04385964912280693,0.0,0.0,-0.02631578947368418
KNN-8,OSTEO,allpain_v_nopain,0.7105263157894737,,0.6973684210526315,0.7105263157894737,0.7368421052631579,0.7368421052631579,0.7105263157894737,0.6842105263157895,0.7105263157894737,0.7368421052631579,-0.024671052631578982,-0.021052631578947434,-0.0350877192982455,0.0,0.0,-0.02631578947368418
KNN-9,OSTEO,allpain_v_nopain,0.7236842105263158,,0.7105263157894737,0.7236842105263158,0.7368421052631579,0.7368421052631579,0.7105263157894737,0.6578947368421053,0.7236842105263158,0.7368421052631579,-0.021381578947368363,-0.023684210526315752,-0.03947368421052633,0.0,0.0,-0.013157894736842035
KNN-10,OSTEO,allpain_v_nopain,0.7236842105263158,,0.6973684210526315,0.7236842105263158,0.7368421052631579,0.7368421052631579,0.7105263157894737,0.7236842105263158,0.75,0.7368421052631579,-0.011513157894736836,-0.0052631578947367474,-0.00877192982456143,0.013157894736842146,0.013157894736842146,0.013157894736842146
KNN-20,OSTEO,allpain_v_nopain,0.7368421052631579,,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0
Logistic Regression,OSTEO,allpain_v_duloxetine,0.37333333333333335,,0.7466666666666667,0.52,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.72,0.7466666666666667,-0.07833333333333337,-0.005333333333333301,-0.008888888888888946,0.0,0.0,0.0
LDA,OSTEO,allpain_v_duloxetine,0.37333333333333335,,0.7466666666666667,0.56,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.6266666666666667,0.6266666666666667,0.7466666666666667,-0.09999999999999998,-0.04799999999999993,-0.08000000000000007,0.0,0.0,0.0
SVM,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7333333333333333,0.7466666666666667,-0.0016666666666667052,-0.002666666666666706,-0.004444444444444473,0.0,0.0,0.0
KNN-1,OSTEO,allpain_v_duloxetine,0.4133333333333333,,0.4133333333333333,0.4133333333333333,0.4933333333333334,0.4666666666666667,0.4266666666666667,0.44,0.4,0.7466666666666667,-0.3133333333333334,-0.3013333333333334,-0.3244444444444445,-0.2533333333333333,-0.2533333333333333,-0.3066666666666667
KNN-2,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7066666666666667,0.7466666666666667,0.72,0.6933333333333334,0.7466666666666667,0.7066666666666667,0.6933333333333334,0.7466666666666667,-0.026666666666666727,-0.034666666666666734,-0.0311111111111112,0.0,0.0,0.0
KNN-3,OSTEO,allpain_v_duloxetine,0.6266666666666667,,0.5733333333333334,0.6266666666666667,0.6933333333333334,0.6933333333333334,0.6666666666666666,0.52,0.5733333333333334,0.7466666666666667,-0.125,-0.1173333333333334,-0.16000000000000014,-0.053333333333333344,-0.053333333333333344,-0.08000000000000007
