Algorithm,Dataset,Comparison,Raw Eigs,Unfolded,Largest,Largest20,Noise,Noise (shift),Brody,Rigidity,Levelvar,Guess,Mean (all),Mean (obs),Mean (spec),Max (all),Max (obs),Max (spec)
Logistic Regression,LEARNING,rest_v_task,0.8425925925925926,0.8333333333333334,0.8888888888888888,0.8865740740740741,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.011574074074073959,1.1102230246251565e-16,0.0,0.0,0.0,0.0
LDA,LEARNING,rest_v_task,0.8009259259259259,0.5300925925925926,0.8888888888888888,0.8842592592592593,0.8888888888888888,0.8888888888888888,1.0,0.8564814814814815,0.8425925925925926,0.8888888888888888,-0.046553497942386834,0.0064814814814814214,0.010802469135802517,0.11111111111111116,0.11111111111111116,0.11111111111111116
SVM,LEARNING,rest_v_task,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0
KNN-1,LEARNING,rest_v_task,0.8148148148148148,0.8078703703703703,0.8101851851851852,0.8032407407407407,0.8240740740740741,0.7893518518518519,0.8888888888888888,0.7847222222222222,0.7893518518518519,0.8888888888888888,-0.07638888888888873,-0.07361111111111096,-0.0679012345679012,0.0,0.0,0.0
KNN-2,LEARNING,rest_v_task,0.7222222222222222,0.7546296296296297,0.7546296296296297,0.7175925925925926,0.7986111111111112,0.6504629629629629,0.8888888888888888,0.6990740740740741,0.7222222222222222,0.8888888888888888,-0.1435185185185185,-0.13703703703703707,-0.11882716049382713,0.0,0.0,0.0
KNN-3,LEARNING,rest_v_task,0.8726851851851852,0.8773148148148148,0.8703703703703703,0.875,0.8796296296296297,0.8796296296296297,0.8888888888888888,0.8611111111111112,0.8587962962962963,0.8888888888888888,-0.015174897119341502,-0.015277777777777724,-0.019290123456790043,0.0,0.0,0.0
KNN-4,LEARNING,rest_v_task,0.8425925925925926,0.8680555555555556,0.8402777777777778,0.8425925925925926,0.7962962962962963,0.8865740740740741,0.8888888888888888,0.8402777777777778,0.8310185185185185,0.8888888888888888,-0.04038065843621397,-0.040277777777777746,-0.03549382716049376,0.0,0.0,0.0
KNN-5,LEARNING,rest_v_task,0.8888888888888888,0.8865740740740741,0.8865740740740741,0.8888888888888888,0.8773148148148148,0.8935185185185185,0.8888888888888888,0.875,0.8796296296296297,0.8888888888888888,-0.0038580246913579863,-0.006018518518518423,-0.007716049382715973,0.00462962962962965,0.00462962962962965,0.0
KNN-6,LEARNING,rest_v_task,0.8865740740740741,0.8796296296296297,0.8796296296296297,0.8842592592592593,0.8009259259259259,0.8796296296296297,0.1111111111111111,0.8564814814814815,0.8703703703703703,0.8888888888888888,-0.10570987654320985,-0.18518518518518512,-0.2762345679012346,-0.0023148148148147696,-0.00925925925925919,-0.01851851851851849
KNN-7,LEARNING,rest_v_task,0.8888888888888888,0.8888888888888888,0.8842592592592593,0.8888888888888888,0.8888888888888888,0.875,0.1111111111111111,0.8842592592592593,0.8842592592592593,0.8888888888888888,-0.08950617283950613,-0.160185185185185,-0.2623456790123456,0.0,0.0,-0.004629629629629539
KNN-8,LEARNING,rest_v_task,0.8865740740740741,0.8865740740740741,0.8819444444444444,0.8842592592592593,0.8657407407407407,0.8726851851851852,0.1111111111111111,0.8773148148148148,0.8842592592592593,0.8888888888888888,-0.09439300411522622,-0.16666666666666652,-0.2646604938271605,-0.0023148148148147696,-0.004629629629629539,-0.004629629629629539
KNN-9,LEARNING,rest_v_task,0.8888888888888888,0.8888888888888888,0.8865740740740741,0.8888888888888888,0.8888888888888888,0.8842592592592593,0.1111111111111111,0.8888888888888888,0.8865740740740741,0.8888888888888888,-0.08744855967078191,-0.15694444444444444,-0.26003086419753085,0.0,0.0,0.0
KNN-10,LEARNING,rest_v_task,0.8888888888888888,0.8865740740740741,0.8842592592592593,0.8888888888888888,0.8888888888888888,0.8842592592592593,0.1111111111111111,0.8842592592592593,0.8865740740740741,0.8888888888888888,-0.08847736625514391,-0.15787037037037033,-0.26157407407407396,0.0,0.0,-0.0023148148148147696
KNN-20,LEARNING,rest_v_task,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.0864197530864198,-0.15555555555555556,-0.2592592592592592,0.0,0.0,0.0
Logistic Regression,OSTEO,allpain_v_nopain,0.5526315789473685,,0.7368421052631579,0.6052631578947368,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7236842105263158,0.7368421052631579,-0.041118421052631526,-0.0026315789473684292,-0.004385964912280715,0.0,0.0,0.0
LDA,OSTEO,allpain_v_nopain,0.4868421052631579,,0.7368421052631579,0.618421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.5131578947368421,0.35526315789473684,0.7368421052631579,-0.12171052631578938,-0.12105263157894741,-0.20175438596491224,0.0,0.0,0.0
SVM,OSTEO,allpain_v_nopain,0.7368421052631579,,0.7368421052631579,0.7368421052631579,0.7236842105263158,0.7236842105263158,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,-0.003289473684210509,-0.0052631578947367474,0.0,0.0,0.0,0.0
KNN-1,OSTEO,allpain_v_nopain,0.5789473684210527,,0.6052631578947368,0.5789473684210527,0.42105263157894735,0.6052631578947368,0.2631578947368421,0.5657894736842105,0.631578947368421,0.7368421052631579,-0.20559210526315785,-0.23947368421052634,-0.24999999999999994,-0.10526315789473684,-0.10526315789473684,-0.10526315789473684
KNN-2,OSTEO,allpain_v_nopain,0.6447368421052632,,0.6842105263157895,0.6447368421052632,0.7236842105263158,0.7236842105263158,0.7368421052631579,0.6973684210526315,0.7236842105263158,0.7368421052631579,-0.039473684210526216,-0.015789473684210464,-0.01754385964912275,0.0,0.0,0.0
KNN-3,OSTEO,allpain_v_nopain,0.6052631578947368,,0.5657894736842105,0.6052631578947368,0.75,0.7236842105263158,0.7368421052631579,0.618421052631579,0.6973684210526315,0.7368421052631579,-0.07401315789473684,-0.03157894736842093,-0.052631578947368474,0.013157894736842146,0.013157894736842146,0.0
KNN-4,OSTEO,allpain_v_nopain,0.6973684210526315,,0.6842105263157895,0.6973684210526315,0.7236842105263158,0.7368421052631579,0.7368421052631579,0.7236842105263158,0.6710526315789473,0.7368421052631579,-0.02796052631578949,-0.018421052631578894,-0.02631578947368407,0.0,0.0,0.0
KNN-5,OSTEO,allpain_v_nopain,0.6710526315789473,,0.6710526315789473,0.6710526315789473,0.7236842105263158,0.7368421052631579,0.7368421052631579,0.6578947368421053,0.6842105263157895,0.7368421052631579,-0.042763157894736836,-0.02894736842105261,-0.04385964912280693,0.0,0.0,0.0
KNN-6,OSTEO,allpain_v_nopain,0.7105263157894737,,0.6842105263157895,0.7105263157894737,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7236842105263158,0.6973684210526315,0.7368421052631579,-0.019736842105263053,-0.010526315789473717,-0.01754385964912275,0.0,0.0,0.0
KNN-7,OSTEO,allpain_v_nopain,0.6973684210526315,,0.6973684210526315,0.6973684210526315,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.6973684210526315,0.7236842105263158,0.7368421052631579,-0.021381578947368363,-0.010526315789473717,-0.01754385964912275,0.0,0.0,0.0
KNN-8,OSTEO,allpain_v_nopain,0.7105263157894737,,0.6973684210526315,0.7105263157894737,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7236842105263158,0.7368421052631579,-0.013157894736842035,-0.0026315789473684292,-0.004385964912280715,0.0,0.0,0.0
KNN-9,OSTEO,allpain_v_nopain,0.7236842105263158,,0.7105263157894737,0.7236842105263158,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.6973684210526315,0.7236842105263158,0.7368421052631579,-0.013157894736842035,-0.010526315789473717,-0.01754385964912275,0.0,0.0,0.0
KNN-10,OSTEO,allpain_v_nopain,0.7236842105263158,,0.6973684210526315,0.7236842105263158,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7105263157894737,0.7368421052631579,0.7368421052631579,-0.011513157894736836,-0.0052631578947368585,-0.00877192982456143,0.0,0.0,0.0
