Algorithm,Dataset,Comparison,Raw Eigs,Unfolded,Largest,Largest20,Noise,Noise (shift),Brody,Rigidity,Levelvar,Guess,Mean (all),Mean (obs),Mean (spec),Max (all),Max (obs),Max (spec)
Logistic Regression,LEARNING,rest_v_task,0.8425925925925926,0.8356481481481481,0.8888888888888888,0.8865740740740741,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.011316872427983626,1.1102230246251565e-16,0.0,0.0,0.0,0.0
LDA,LEARNING,rest_v_task,0.8009259259259259,0.4143518518518519,0.8888888888888888,0.8842592592592593,0.8888888888888888,0.8888888888888888,1.0,0.8773148148148148,0.8287037037037037,0.8888888888888888,-0.05864197530864179,0.007870370370370305,0.013117283950617398,0.11111111111111116,0.11111111111111116,0.11111111111111116
SVM,LEARNING,rest_v_task,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0
KNN-1,LEARNING,rest_v_task,0.8148148148148148,0.8078703703703703,0.8101851851851852,0.8032407407407407,0.8240740740740741,0.7893518518518519,0.8888888888888888,0.8101851851851852,0.8217592592592593,0.8888888888888888,-0.06995884773662553,-0.06203703703703689,-0.04861111111111116,0.0,0.0,0.0
KNN-2,LEARNING,rest_v_task,0.7222222222222222,0.7337962962962963,0.7546296296296297,0.7175925925925926,0.7986111111111112,0.6504629629629629,0.8888888888888888,0.7407407407407407,0.7222222222222222,0.8888888888888888,-0.1412037037037036,-0.12870370370370376,-0.1049382716049383,0.0,0.0,0.0
KNN-3,LEARNING,rest_v_task,0.8726851851851852,0.875,0.8703703703703703,0.875,0.8796296296296297,0.8796296296296297,0.8888888888888888,0.8587962962962963,0.8564814814814815,0.8888888888888888,-0.015946502057613055,-0.01620370370370372,-0.02083333333333337,0.0,0.0,0.0
KNN-4,LEARNING,rest_v_task,0.8425925925925926,0.8657407407407407,0.8402777777777778,0.8425925925925926,0.7962962962962963,0.8865740740740741,0.8888888888888888,0.8263888888888888,0.8310185185185185,0.8888888888888888,-0.04218106995884785,-0.043055555555555625,-0.04012345679012341,0.0,0.0,0.0
KNN-5,LEARNING,rest_v_task,0.8888888888888888,0.8842592592592593,0.8865740740740741,0.8888888888888888,0.8773148148148148,0.8935185185185185,0.8888888888888888,0.875,0.8912037037037037,0.8888888888888888,-0.002829218106995879,-0.0037037037037037646,-0.0038580246913579863,0.00462962962962965,0.00462962962962965,0.0023148148148148806
KNN-6,LEARNING,rest_v_task,0.8865740740740741,0.8819444444444444,0.8796296296296297,0.8842592592592593,0.8009259259259259,0.8796296296296297,0.1111111111111111,0.8634259259259259,0.8865740740740741,0.8888888888888888,-0.10288065843621386,-0.18055555555555558,-0.2685185185185185,-0.0023148148148147696,-0.0023148148148147696,-0.0023148148148147696
KNN-7,LEARNING,rest_v_task,0.8888888888888888,0.8865740740740741,0.8842592592592593,0.8888888888888888,0.8888888888888888,0.875,0.1111111111111111,0.8819444444444444,0.8912037037037037,0.8888888888888888,-0.08924897119341557,-0.1592592592592592,-0.2608024691358024,0.0023148148148148806,0.0023148148148148806,0.0023148148148148806
KNN-8,LEARNING,rest_v_task,0.8865740740740741,0.8842592592592593,0.8819444444444444,0.8842592592592593,0.8657407407407407,0.8726851851851852,0.1111111111111111,0.8773148148148148,0.8935185185185185,0.8888888888888888,-0.09362139917695467,-0.16481481481481475,-0.26157407407407407,0.00462962962962965,0.00462962962962965,0.00462962962962965
KNN-9,LEARNING,rest_v_task,0.8888888888888888,0.8888888888888888,0.8865740740740741,0.8888888888888888,0.8888888888888888,0.8842592592592593,0.1111111111111111,0.8842592592592593,0.8912037037037037,0.8888888888888888,-0.0874485596707818,-0.15694444444444433,-0.26003086419753074,0.0023148148148148806,0.0023148148148148806,0.0023148148148148806
KNN-10,LEARNING,rest_v_task,0.8888888888888888,0.8865740740740741,0.8842592592592593,0.8888888888888888,0.8888888888888888,0.8842592592592593,0.1111111111111111,0.8842592592592593,0.8912037037037037,0.8888888888888888,-0.0879629629629628,-0.15694444444444433,-0.26003086419753074,0.0023148148148148806,0.0023148148148148806,0.0023148148148148806
KNN-20,LEARNING,rest_v_task,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.0864197530864198,-0.15555555555555556,-0.2592592592592592,0.0,0.0,0.0
Logistic Regression,OSTEO,allpain_v_nopain,0.5526315789473685,,0.7368421052631579,0.6052631578947368,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7105263157894737,0.7368421052631579,-0.042763157894736836,-0.0052631578947367474,-0.00877192982456143,0.0,0.0,0.0
LDA,OSTEO,allpain_v_nopain,0.4868421052631579,,0.7368421052631579,0.618421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.6052631578947368,0.34210526315789475,0.7368421052631579,-0.11184210526315785,-0.10526315789473684,-0.17543859649122806,0.0,0.0,0.0
SVM,OSTEO,allpain_v_nopain,0.7368421052631579,,0.7368421052631579,0.7368421052631579,0.7236842105263158,0.7236842105263158,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,-0.003289473684210509,-0.0052631578947367474,0.0,0.0,0.0,0.0
KNN-1,OSTEO,allpain_v_nopain,0.5789473684210527,,0.6052631578947368,0.5789473684210527,0.42105263157894735,0.6052631578947368,0.2631578947368421,0.7236842105263158,0.631578947368421,0.7368421052631579,-0.1858552631578947,-0.20789473684210524,-0.19736842105263153,-0.013157894736842035,-0.013157894736842035,-0.013157894736842035
KNN-2,OSTEO,allpain_v_nopain,0.6447368421052632,,0.6842105263157895,0.6447368421052632,0.7236842105263158,0.7236842105263158,0.7368421052631579,0.75,0.6710526315789473,0.7368421052631579,-0.039473684210526216,-0.015789473684210464,-0.01754385964912275,0.013157894736842146,0.013157894736842146,0.013157894736842146
