Algorithm,Dataset,Comparison,Raw Eigs,Unfolded,Largest,Largest20,Noise,Noise (shift),Brody,Rigidity,Levelvar,Guess,Mean (all),Mean (obs),Mean (spec),Max (all),Max (obs),Max (spec)
Logistic Regression,LEARNING,rest_v_task,0.8425925925925926,0.8333333333333334,0.8888888888888888,0.8865740740740741,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.011574074074073959,1.1102230246251565e-16,0.0,0.0,0.0,0.0
LDA,LEARNING,rest_v_task,0.8009259259259259,0.7870370370370371,0.8888888888888888,0.8842592592592593,0.8888888888888888,0.8888888888888888,1.0,0.8773148148148148,0.8379629629629629,0.8888888888888888,-0.01620370370370361,0.009722222222222188,0.01620370370370372,0.11111111111111116,0.11111111111111116,0.11111111111111116
SVM,LEARNING,rest_v_task,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0
KNN-1,LEARNING,rest_v_task,0.8148148148148148,0.7847222222222222,0.8101851851851852,0.8032407407407407,0.8240740740740741,0.7893518518518519,0.8888888888888888,0.8078703703703703,0.7939814814814815,0.8888888888888888,-0.07587448559670773,-0.06805555555555542,-0.058641975308642014,0.0,0.0,0.0
KNN-2,LEARNING,rest_v_task,0.7222222222222222,0.7083333333333334,0.7546296296296297,0.7175925925925926,0.7986111111111112,0.6504629629629629,0.8888888888888888,0.7314814814814815,0.6944444444444444,0.8888888888888888,-0.14814814814814814,-0.13611111111111118,-0.11728395061728392,0.0,0.0,0.0
KNN-3,LEARNING,rest_v_task,0.8726851851851852,0.8564814814814815,0.8703703703703703,0.875,0.8796296296296297,0.8796296296296297,0.8888888888888888,0.8495370370370371,0.8587962962962963,0.8888888888888888,-0.018775720164608933,-0.017592592592592604,-0.02314814814814803,0.0,0.0,0.0
KNN-4,LEARNING,rest_v_task,0.8425925925925926,0.8263888888888888,0.8402777777777778,0.8425925925925926,0.7962962962962963,0.8865740740740741,0.8888888888888888,0.8379629629629629,0.8263888888888888,0.8888888888888888,-0.04578189300411528,-0.04166666666666674,-0.03780864197530864,0.0,0.0,0.0
KNN-5,LEARNING,rest_v_task,0.8888888888888888,0.8819444444444444,0.8865740740740741,0.8888888888888888,0.8773148148148148,0.8935185185185185,0.8888888888888888,0.875,0.875,0.8888888888888888,-0.004886831275720205,-0.00694444444444442,-0.00925925925925919,0.00462962962962965,0.00462962962962965,0.0
KNN-6,LEARNING,rest_v_task,0.8865740740740741,0.8657407407407407,0.8796296296296297,0.8842592592592593,0.8009259259259259,0.8796296296296297,0.1111111111111111,0.8611111111111112,0.8657407407407407,0.8888888888888888,-0.10725308641975317,-0.18518518518518523,-0.27623456790123446,-0.0023148148148147696,-0.00925925925925919,-0.02314814814814814
KNN-7,LEARNING,rest_v_task,0.8888888888888888,0.8865740740740741,0.8842592592592593,0.8888888888888888,0.8888888888888888,0.875,0.1111111111111111,0.8796296296296297,0.8819444444444444,0.8888888888888888,-0.09053497942386823,-0.16157407407407398,-0.2646604938271605,0.0,0.0,-0.00694444444444442
