Algorithm,Dataset,Comparison,Raw Eigs,Unfolded,Largest,Largest20,Noise,Noise (shift),Brody,Rigidity,Levelvar,Guess,Mean (all),Mean (obs),Mean (spec),Max (all),Max (obs),Max (spec)
Logistic Regression,LEARNING,rest_v_task,0.8888888888888888,0.8865740740740741,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.0002572016460904436,1.1102230246251565e-16,0.0,0.0,0.0,0.0
LDA,LEARNING,rest_v_task,0.7708333333333334,0.125,0.8888888888888888,0.8773148148148148,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8819444444444444,0.8101851851851852,0.8888888888888888,-0.10879629629629628,-0.017129629629629717,-0.028549382716049343,0.0,0.0,0.0
SVM,LEARNING,rest_v_task,0.8865740740740741,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.0002572016460904436,1.1102230246251565e-16,0.0,0.0,0.0,0.0
KNN-1,LEARNING,rest_v_task,0.8078703703703703,0.8194444444444444,0.7824074074074074,0.7962962962962963,0.5856481481481481,0.7800925925925926,0.8888888888888888,0.8125,0.7939814814814815,0.8888888888888888,-0.10365226337448541,-0.11666666666666659,-0.0570987654320988,0.0,0.0,0.0
KNN-2,LEARNING,rest_v_task,0.7384259259259259,0.7685185185185185,0.7152777777777778,0.7060185185185185,0.5486111111111112,0.7314814814814815,0.8888888888888888,0.7245370370370371,0.7245370370370371,0.8888888888888888,-0.16152263374485587,-0.16527777777777763,-0.10956790123456772,0.0,0.0,0.0
KNN-3,LEARNING,rest_v_task,0.8703703703703703,0.8726851851851852,0.8587962962962963,0.8634259259259259,0.8171296296296297,0.8032407407407407,0.8888888888888888,0.8842592592592593,0.8726851851851852,0.8888888888888888,-0.029835390946502116,-0.03564814814814821,-0.006944444444444309,0.0,0.0,0.0
KNN-4,LEARNING,rest_v_task,0.8564814814814815,0.8495370370370371,0.8425925925925926,0.8495370370370371,0.8101851851851852,0.7777777777777778,0.8888888888888888,0.8611111111111112,0.8518518518518519,0.8888888888888888,-0.04578189300411517,-0.05092592592592582,-0.021604938271604812,0.0,0.0,0.0
KNN-5,LEARNING,rest_v_task,0.8912037037037037,0.8796296296296297,0.8888888888888888,0.8796296296296297,0.8680555555555556,0.8796296296296297,0.8888888888888888,0.8865740740740741,0.8865740740740741,0.8888888888888888,-0.005658436213991647,-0.00694444444444442,-0.0015432098765432167,0.0023148148148148806,0.0,0.0
KNN-6,LEARNING,rest_v_task,0.8888888888888888,0.8796296296296297,0.8842592592592593,0.8796296296296297,0.8657407407407407,0.875,0.1111111111111111,0.8865740740740741,0.8842592592592593,0.8888888888888888,-0.09387860082304522,-0.16435185185185186,-0.26157407407407407,0.0,-0.0023148148148147696,-0.0023148148148147696
KNN-7,LEARNING,rest_v_task,0.8912037037037037,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8703703703703703,0.8773148148148148,0.1111111111111111,0.8912037037037037,0.8842592592592593,0.8888888888888888,-0.08976337448559668,-0.16203703703703698,-0.26003086419753074,0.0023148148148148806,0.0023148148148148806,0.0023148148148148806
KNN-8,LEARNING,rest_v_task,0.8912037037037037,0.8888888888888888,0.8888888888888888,0.8865740740740741,0.8634259259259259,0.8773148148148148,0.1111111111111111,0.8958333333333334,0.8842592592592593,0.8888888888888888,-0.09027777777777768,-0.16249999999999987,-0.25848765432098764,0.006944444444444531,0.006944444444444531,0.006944444444444531
KNN-9,LEARNING,rest_v_task,0.8865740740740741,0.8888888888888888,0.8888888888888888,0.8865740740740741,0.8888888888888888,0.8773148148148148,0.1111111111111111,0.8912037037037037,0.8865740740740741,0.8888888888888888,-0.08822016460905335,-0.15787037037037033,-0.2592592592592592,0.0023148148148148806,0.0023148148148148806,0.0023148148148148806
KNN-10,LEARNING,rest_v_task,0.8865740740740741,0.8865740740740741,0.8888888888888888,0.8865740740740741,0.8888888888888888,0.8773148148148148,0.1111111111111111,0.8912037037037037,0.8865740740740741,0.8888888888888888,-0.08847736625514391,-0.15787037037037033,-0.2592592592592592,0.0023148148148148806,0.0023148148148148806,0.0023148148148148806
KNN-20,LEARNING,rest_v_task,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.0864197530864198,-0.15555555555555556,-0.2592592592592592,0.0,0.0,0.0
Logistic Regression,OSTEO,allpain_v_nopain,0.7368421052631579,,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0
LDA,OSTEO,allpain_v_nopain,0.5,,0.75,0.7105263157894737,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.6052631578947368,0.5921052631578947,0.7368421052631579,-0.06578947368421051,-0.0552631578947369,-0.09210526315789469,0.013157894736842146,0.0,0.0
SVM,OSTEO,allpain_v_nopain,0.7368421052631579,,0.75,0.7368421052631579,0.7368421052631579,0.7236842105263158,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.0,-0.0026315789473684292,0.0,0.013157894736842146,0.0,0.0
KNN-1,OSTEO,allpain_v_nopain,0.6052631578947368,,0.6973684210526315,0.631578947368421,0.6447368421052632,0.6052631578947368,0.2631578947368421,0.5526315789473685,0.6052631578947368,0.7368421052631579,-0.1611842105263157,-0.20263157894736838,-0.2631578947368421,-0.03947368421052633,-0.09210526315789469,-0.13157894736842102
KNN-2,OSTEO,allpain_v_nopain,0.6447368421052632,,0.7368421052631579,0.6710526315789473,0.7368421052631579,0.7236842105263158,0.7368421052631579,0.7631578947368421,0.7368421052631579,0.7368421052631579,-0.018092105263157854,0.0026315789473684292,0.00877192982456143,0.026315789473684292,0.026315789473684292,0.026315789473684292
KNN-3,OSTEO,allpain_v_nopain,0.5921052631578947,,0.7368421052631579,0.6578947368421053,0.7368421052631579,0.7236842105263158,0.7368421052631579,0.6578947368421053,0.6710526315789473,0.7368421052631579,-0.047697368421052544,-0.03157894736842104,-0.04824561403508765,0.0,0.0,0.0
KNN-4,OSTEO,allpain_v_nopain,0.6710526315789473,,0.7236842105263158,0.6710526315789473,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7631578947368421,0.6973684210526315,0.7368421052631579,-0.019736842105263053,-0.0026315789473684292,-0.004385964912280715,0.026315789473684292,0.026315789473684292,0.026315789473684292
KNN-5,OSTEO,allpain_v_nopain,0.5921052631578947,,0.6842105263157895,0.6447368421052632,0.7368421052631579,0.7236842105263158,0.7368421052631579,0.7368421052631579,0.6578947368421053,0.7368421052631579,-0.047697368421052655,-0.018421052631578894,-0.02631578947368407,0.0,0.0,0.0
