Algorithm,Dataset,Comparison,Raw Eigs,Unfolded,Largest,Largest20,Noise,Noise (shift),Brody,Rigidity,Levelvar,Guess,Mean (all),Mean (obs),Mean (spec),Max (all),Max (obs),Max (spec)
Logistic Regression,LEARNING,rest_v_task,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0
LDA,LEARNING,rest_v_task,0.7986111111111112,0.7870370370370371,0.8888888888888888,0.8842592592592593,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8796296296296297,0.8194444444444444,0.8888888888888888,-0.030606995884773447,-0.015740740740740722,-0.026234567901234573,0.0,0.0,0.0
SVM,LEARNING,rest_v_task,0.8865740740740741,0.8842592592592593,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.0007716049382715529,1.1102230246251565e-16,0.0,0.0,0.0,0.0
KNN-1,LEARNING,rest_v_task,0.7916666666666666,0.8125,0.8101851851851852,0.8125,0.8240740740740741,0.7893518518518519,0.8888888888888888,0.8009259259259259,0.7662037037037037,0.8888888888888888,-0.07818930041152261,-0.07499999999999996,-0.07021604938271597,0.0,0.0,0.0
KNN-2,LEARNING,rest_v_task,0.7361111111111112,0.7407407407407407,0.7546296296296297,0.7314814814814815,0.7986111111111112,0.6504629629629629,0.8888888888888888,0.7060185185185185,0.6782407407407407,0.8888888888888888,-0.14609053497942381,-0.14444444444444438,-0.13117283950617287,0.0,0.0,0.0
KNN-3,LEARNING,rest_v_task,0.8634259259259259,0.8680555555555556,0.8703703703703703,0.8703703703703703,0.8796296296296297,0.8796296296296297,0.8888888888888888,0.8564814814814815,0.8495370370370371,0.8888888888888888,-0.019290123456790043,-0.018055555555555602,-0.023919753086419693,0.0,0.0,0.0
KNN-4,LEARNING,rest_v_task,0.8472222222222222,0.8472222222222222,0.8402777777777778,0.8518518518518519,0.7962962962962963,0.8865740740740741,0.8888888888888888,0.8379629629629629,0.8217592592592593,0.8888888888888888,-0.042438271604938294,-0.042592592592592626,-0.03935185185185197,0.0,0.0,0.0
KNN-5,LEARNING,rest_v_task,0.8865740740740741,0.8842592592592593,0.8865740740740741,0.8819444444444444,0.8773148148148148,0.8935185185185185,0.8888888888888888,0.875,0.8657407407407407,0.8888888888888888,-0.006687242798353865,-0.008796296296296302,-0.012345679012345623,0.00462962962962965,0.00462962962962965,0.0
KNN-6,LEARNING,rest_v_task,0.8773148148148148,0.8726851851851852,0.8796296296296297,0.8726851851851852,0.8009259259259259,0.8796296296296297,0.1111111111111111,0.8680555555555556,0.8564814814814815,0.8888888888888888,-0.10905349794238672,-0.18564814814814812,-0.277006172839506,-0.00925925925925919,-0.00925925925925919,-0.02083333333333326
KNN-7,LEARNING,rest_v_task,0.8865740740740741,0.8888888888888888,0.8842592592592593,0.8888888888888888,0.8888888888888888,0.875,0.1111111111111111,0.8819444444444444,0.8819444444444444,0.8888888888888888,-0.09027777777777768,-0.16111111111111098,-0.26388888888888884,0.0,0.0,-0.00694444444444442
KNN-8,LEARNING,rest_v_task,0.8888888888888888,0.8888888888888888,0.8819444444444444,0.8819444444444444,0.8657407407407407,0.8726851851851852,0.1111111111111111,0.8819444444444444,0.875,0.8888888888888888,-0.09465020576131677,-0.16759259259259252,-0.2662037037037036,0.0,-0.00694444444444442,-0.00694444444444442
KNN-9,LEARNING,rest_v_task,0.8842592592592593,0.8888888888888888,0.8865740740740741,0.8888888888888888,0.8888888888888888,0.8842592592592593,0.1111111111111111,0.8865740740740741,0.8888888888888888,0.8888888888888888,-0.08796296296296302,-0.15694444444444433,-0.26003086419753085,0.0,0.0,0.0
KNN-10,LEARNING,rest_v_task,0.8842592592592593,0.8888888888888888,0.8842592592592593,0.8888888888888888,0.8888888888888888,0.8842592592592593,0.1111111111111111,0.8842592592592593,0.8888888888888888,0.8888888888888888,-0.08847736625514391,-0.15740740740740733,-0.2608024691358024,0.0,0.0,0.0
KNN-20,LEARNING,rest_v_task,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.0864197530864198,-0.15555555555555556,-0.2592592592592592,0.0,0.0,0.0
Logistic Regression,OSTEO,allpain_v_nopain,0.6710526315789473,,0.7368421052631579,0.7236842105263158,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,-0.009868421052631526,0.0,0.0,0.0,0.0,0.0
LDA,OSTEO,allpain_v_nopain,0.5263157894736842,,0.7368421052631579,0.618421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.631578947368421,0.5526315789473685,0.7368421052631579,-0.07730263157894746,-0.05789473684210522,-0.0964912280701754,0.0,0.0,0.0
SVM,OSTEO,allpain_v_nopain,0.7368421052631579,,0.7368421052631579,0.7368421052631579,0.7236842105263158,0.7236842105263158,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,-0.003289473684210509,-0.0052631578947367474,0.0,0.0,0.0,0.0
KNN-1,OSTEO,allpain_v_nopain,0.5789473684210527,,0.6052631578947368,0.6578947368421053,0.42105263157894735,0.6052631578947368,0.2631578947368421,0.7368421052631579,0.6710526315789473,0.7368421052631579,-0.16940789473684215,-0.19736842105263153,-0.17982456140350878,0.0,0.0,0.0
KNN-2,OSTEO,allpain_v_nopain,0.6710526315789473,,0.6842105263157895,0.7236842105263158,0.7236842105263158,0.7236842105263158,0.7368421052631579,0.7105263157894737,0.7105263157894737,0.7368421052631579,-0.026315789473684292,-0.015789473684210575,-0.01754385964912275,0.0,0.0,0.0
KNN-3,OSTEO,allpain_v_nopain,0.631578947368421,,0.5657894736842105,0.7631578947368421,0.75,0.7236842105263158,0.7368421052631579,0.618421052631579,0.6710526315789473,0.7368421052631579,-0.05427631578947356,-0.03684210526315779,-0.06140350877192979,0.026315789473684292,0.013157894736842146,0.0
KNN-4,OSTEO,allpain_v_nopain,0.6842105263157895,,0.6842105263157895,0.7894736842105263,0.7236842105263158,0.7368421052631579,0.7368421052631579,0.7105263157894737,0.7236842105263158,0.7368421052631579,-0.013157894736842035,-0.010526315789473606,-0.013157894736842035,0.052631578947368474,0.0,0.0
KNN-5,OSTEO,allpain_v_nopain,0.6842105263157895,,0.6710526315789473,0.7236842105263158,0.7236842105263158,0.7368421052631579,0.7368421052631579,0.6447368421052632,0.6842105263157895,0.7368421052631579,-0.03618421052631582,-0.03157894736842104,-0.04824561403508765,0.0,0.0,0.0
KNN-6,OSTEO,allpain_v_nopain,0.6710526315789473,,0.6842105263157895,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7236842105263158,0.7105263157894737,0.7368421052631579,-0.019736842105263164,-0.007894736842105288,-0.013157894736842035,0.0,0.0,0.0
KNN-7,OSTEO,allpain_v_nopain,0.6842105263157895,,0.6973684210526315,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.6842105263157895,0.6578947368421053,0.7368421052631579,-0.02796052631578949,-0.02631578947368418,-0.04385964912280693,0.0,0.0,0.0
KNN-8,OSTEO,allpain_v_nopain,0.7105263157894737,,0.6973684210526315,0.7236842105263158,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7105263157894737,0.7105263157894737,0.7368421052631579,-0.016447368421052655,-0.010526315789473828,-0.01754385964912275,0.0,0.0,0.0
KNN-9,OSTEO,allpain_v_nopain,0.6578947368421053,,0.7105263157894737,0.6842105263157895,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7105263157894737,0.6578947368421053,0.7368421052631579,-0.03289473684210531,-0.021052631578947434,-0.03508771929824561,0.0,0.0,0.0
KNN-10,OSTEO,allpain_v_nopain,0.7105263157894737,,0.6973684210526315,0.7105263157894737,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7105263157894737,0.7368421052631579,-0.014802631578947345,-0.0052631578947367474,-0.00877192982456143,0.0,0.0,0.0
KNN-20,OSTEO,allpain_v_nopain,0.7368421052631579,,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0
Logistic Regression,OSTEO,allpain_v_duloxetine,0.7333333333333333,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,-0.0016666666666667052,0.0,0.0,0.0,0.0,0.0
LDA,OSTEO,allpain_v_duloxetine,0.36,,0.7466666666666667,0.56,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.6533333333333333,0.5733333333333334,0.7466666666666667,-0.10499999999999998,-0.053333333333333344,-0.08888888888888902,0.0,0.0,0.0
SVM,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.0,0.0,0.0,0.0,0.0,0.0
KNN-1,OSTEO,allpain_v_duloxetine,0.4,,0.4133333333333333,0.4,0.4933333333333334,0.4666666666666667,0.2533333333333333,0.30666666666666664,0.3466666666666667,0.7466666666666667,-0.3616666666666667,-0.37333333333333335,-0.4444444444444445,-0.2533333333333333,-0.2533333333333333,-0.4
KNN-2,OSTEO,allpain_v_duloxetine,0.6933333333333334,,0.7066666666666667,0.68,0.72,0.6933333333333334,0.7466666666666667,0.72,0.72,0.7466666666666667,-0.036666666666666736,-0.026666666666666727,-0.017777777777777892,0.0,0.0,0.0
KNN-3,OSTEO,allpain_v_duloxetine,0.5866666666666667,,0.5733333333333334,0.6133333333333333,0.6933333333333334,0.6933333333333334,0.7466666666666667,0.6266666666666667,0.6533333333333333,0.7466666666666667,-0.09833333333333338,-0.06400000000000006,-0.07111111111111112,0.0,0.0,0.0
KNN-4,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7333333333333333,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,-0.0016666666666667052,0.0,0.0,0.0,0.0,0.0
KNN-5,OSTEO,allpain_v_duloxetine,0.72,,0.68,0.7066666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7066666666666667,0.72,0.7466666666666667,-0.025000000000000133,-0.013333333333333308,-0.022222222222222254,0.0,0.0,0.0
KNN-6,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.0,0.0,0.0,0.0,0.0,0.0
KNN-7,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.72,0.7466666666666667,-0.0033333333333334103,-0.005333333333333301,-0.008888888888888946,0.0,0.0,0.0
KNN-8,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.0,0.0,0.0,0.0,0.0,0.0
KNN-9,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7333333333333333,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7333333333333333,0.7333333333333333,0.7466666666666667,-0.0050000000000000044,-0.005333333333333301,-0.008888888888888946,0.0,0.0,0.0
KNN-10,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.0,0.0,0.0,0.0,0.0,0.0
KNN-20,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.0,0.0,0.0,0.0,0.0,0.0
Logistic Regression,OSTEO,allpain_v_pain,0.5591397849462365,,0.6021505376344086,0.5913978494623656,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.6021505376344086,-0.006720430107526876,0.0,0.0,0.0,0.0,0.0
LDA,OSTEO,allpain_v_pain,0.11827956989247312,,0.6021505376344086,0.3333333333333333,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.41935483870967744,0.4516129032258064,0.6021505376344086,-0.13575268817204306,-0.06666666666666665,-0.1111111111111111,0.0,0.0,0.0
