Algorithm,Dataset,Comparison,Raw Eigs,Unfolded,Largest,Largest20,Noise,Noise (shift),Brody,Rigidity,Levelvar,Guess,Mean (all),Mean (obs),Mean (spec),Max (all),Max (obs),Max (spec)
Logistic Regression,LEARNING,rest_v_task,0.8078703703703703,0.8263888888888888,0.8888888888888888,0.8819444444444444,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.01671810699588483,1.1102230246251565e-16,0.0,0.0,0.0,0.0
LDA,LEARNING,rest_v_task,0.7708333333333334,0.29398148148148145,0.8888888888888888,0.8773148148148148,0.8888888888888888,0.8888888888888888,1.0,0.875,0.8240740740740741,0.8888888888888888,-0.07690329218106995,0.0064814814814815325,0.010802469135802517,0.11111111111111116,0.11111111111111116,0.11111111111111116
SVM,LEARNING,rest_v_task,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0
KNN-1,LEARNING,rest_v_task,0.8101851851851852,0.8055555555555556,0.7824074074074074,0.8148148148148148,0.5879629629629629,0.7800925925925926,0.8888888888888888,0.8379629629629629,0.8055555555555556,0.8888888888888888,-0.09850823045267487,-0.10879629629629628,-0.04475308641975306,0.0,0.0,0.0
KNN-2,LEARNING,rest_v_task,0.7245370370370371,0.7476851851851852,0.7152777777777778,0.7199074074074074,0.5486111111111112,0.7314814814814815,0.8888888888888888,0.7731481481481481,0.7384259259259259,0.8888888888888888,-0.15689300411522633,-0.15277777777777768,-0.08873456790123457,0.0,0.0,0.0
KNN-3,LEARNING,rest_v_task,0.8680555555555556,0.8657407407407407,0.8587962962962963,0.8657407407407407,0.8171296296296297,0.8032407407407407,0.8888888888888888,0.8703703703703703,0.8634259259259259,0.8888888888888888,-0.033179012345679104,-0.040277777777777746,-0.014660493827160503,0.0,0.0,0.0
KNN-4,LEARNING,rest_v_task,0.8541666666666666,0.8495370370370371,0.8425925925925926,0.8495370370370371,0.8101851851851852,0.7777777777777778,0.8888888888888888,0.8611111111111112,0.8449074074074074,0.8888888888888888,-0.04681069958847739,-0.052314814814814814,-0.023919753086419693,0.0,0.0,0.0
KNN-5,LEARNING,rest_v_task,0.8888888888888888,0.8865740740740741,0.8888888888888888,0.8865740740740741,0.8680555555555556,0.8796296296296297,0.8888888888888888,0.8796296296296297,0.8726851851851852,0.8888888888888888,-0.006687242798353865,-0.01111111111111096,-0.008487654320987637,0.0,0.0,0.0
KNN-6,LEARNING,rest_v_task,0.8865740740740741,0.8819444444444444,0.8842592592592593,0.8865740740740741,0.8657407407407407,0.875,0.1111111111111111,0.8703703703703703,0.8611111111111112,0.8888888888888888,-0.09747942386831276,-0.17222222222222217,-0.27469135802469136,-0.0023148148148147696,-0.01388888888888884,-0.01851851851851849
KNN-7,LEARNING,rest_v_task,0.8888888888888888,0.8865740740740741,0.8888888888888888,0.8888888888888888,0.8703703703703703,0.8773148148148148,0.1111111111111111,0.8865740740740741,0.8796296296296297,0.8888888888888888,-0.0913065843621399,-0.16388888888888886,-0.2631172839506172,0.0,-0.0023148148148147696,-0.0023148148148147696
KNN-8,LEARNING,rest_v_task,0.8865740740740741,0.8865740740740741,0.8888888888888888,0.8888888888888888,0.8634259259259259,0.8773148148148148,0.1111111111111111,0.8819444444444444,0.875,0.8888888888888888,-0.09336419753086422,-0.16712962962962963,-0.2662037037037036,0.0,-0.00694444444444442,-0.00694444444444442
KNN-9,LEARNING,rest_v_task,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8773148148148148,0.1111111111111111,0.8888888888888888,0.8842592592592593,0.8888888888888888,-0.08822016460905335,-0.15879629629629632,-0.2608024691358024,0.0,0.0,0.0
KNN-10,LEARNING,rest_v_task,0.8865740740740741,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8773148148148148,0.1111111111111111,0.8888888888888888,0.8796296296296297,0.8888888888888888,-0.08899176954732502,-0.1597222222222221,-0.2623456790123456,0.0,0.0,0.0
KNN-20,LEARNING,rest_v_task,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.0864197530864198,-0.15555555555555556,-0.2592592592592592,0.0,0.0,0.0
Logistic Regression,OSTEO,allpain_v_nopain,0.5789473684210527,,0.7368421052631579,0.6973684210526315,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7236842105263158,0.7368421052631579,-0.02631578947368418,-0.0026315789473684292,-0.004385964912280715,0.0,0.0,0.0
LDA,OSTEO,allpain_v_nopain,0.4868421052631579,,0.75,0.7105263157894737,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.5921052631578947,0.5921052631578947,0.7368421052631579,-0.06907894736842102,-0.05789473684210533,-0.0964912280701754,0.013157894736842146,0.0,0.0
SVM,OSTEO,allpain_v_nopain,0.7368421052631579,,0.75,0.7368421052631579,0.7368421052631579,0.7236842105263158,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.0,-0.0026315789473684292,0.0,0.013157894736842146,0.0,0.0
KNN-1,OSTEO,allpain_v_nopain,0.6973684210526315,,0.6973684210526315,0.6973684210526315,0.6447368421052632,0.6052631578947368,0.2631578947368421,0.6578947368421053,0.5921052631578947,0.7368421052631579,-0.1299342105263157,-0.1842105263157895,-0.23245614035087714,-0.03947368421052633,-0.07894736842105254,-0.07894736842105254
KNN-2,OSTEO,allpain_v_nopain,0.7368421052631579,,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7236842105263158,0.7368421052631579,0.7368421052631579,0.6973684210526315,0.7368421052631579,-0.006578947368421018,-0.010526315789473717,-0.013157894736842035,0.0,0.0,0.0
KNN-3,OSTEO,allpain_v_nopain,0.6578947368421053,,0.7368421052631579,0.6578947368421053,0.7368421052631579,0.7236842105263158,0.7368421052631579,0.6710526315789473,0.6052631578947368,0.7368421052631579,-0.046052631578947345,-0.04210526315789476,-0.06578947368421051,0.0,0.0,0.0
KNN-4,OSTEO,allpain_v_nopain,0.7368421052631579,,0.7236842105263158,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.6973684210526315,0.7236842105263158,0.7368421052631579,-0.008223684210526327,-0.010526315789473717,-0.01754385964912275,0.0,0.0,0.0
KNN-5,OSTEO,allpain_v_nopain,0.7105263157894737,,0.6842105263157895,0.7105263157894737,0.7368421052631579,0.7236842105263158,0.7368421052631579,0.6710526315789473,0.618421052631579,0.7368421052631579,-0.03782894736842102,-0.03947368421052633,-0.06140350877192979,0.0,0.0,0.0
KNN-6,OSTEO,allpain_v_nopain,0.7105263157894737,,0.7236842105263158,0.7236842105263158,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.6842105263157895,0.7105263157894737,0.7368421052631579,-0.016447368421052655,-0.015789473684210575,-0.02631578947368407,0.0,0.0,0.0
KNN-7,OSTEO,allpain_v_nopain,0.6842105263157895,,0.7763157894736842,0.6842105263157895,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.6447368421052632,0.6973684210526315,0.7368421052631579,-0.02467105263157887,-0.02631578947368418,-0.04385964912280693,0.03947368421052633,0.0,0.0
KNN-8,OSTEO,allpain_v_nopain,0.6842105263157895,,0.75,0.6842105263157895,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7105263157894737,0.7236842105263158,0.7368421052631579,-0.016447368421052655,-0.007894736842105288,-0.013157894736842035,0.013157894736842146,0.0,0.0
KNN-9,OSTEO,allpain_v_nopain,0.6842105263157895,,0.7368421052631579,0.6842105263157895,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.6842105263157895,0.6842105263157895,0.7368421052631579,-0.02631578947368418,-0.021052631578947434,-0.03508771929824561,0.0,0.0,0.0
KNN-10,OSTEO,allpain_v_nopain,0.7236842105263158,,0.7631578947368421,0.7236842105263158,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7105263157894737,0.7368421052631579,0.7368421052631579,-0.003289473684210509,-0.0052631578947368585,-0.00877192982456143,0.026315789473684292,0.0,0.0
KNN-20,OSTEO,allpain_v_nopain,0.7368421052631579,,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0
Logistic Regression,OSTEO,allpain_v_duloxetine,0.44,,0.7466666666666667,0.6,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.72,0.7466666666666667,-0.06000000000000005,-0.005333333333333301,-0.008888888888888946,0.0,0.0,0.0
LDA,OSTEO,allpain_v_duloxetine,0.4266666666666667,,0.7466666666666667,0.5466666666666666,0.7466666666666667,0.7333333333333333,0.7466666666666667,0.6,0.6,0.7466666666666667,-0.10333333333333339,-0.06133333333333335,-0.09777777777777774,0.0,0.0,0.0
SVM,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7333333333333333,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,-0.0016666666666665941,-0.002666666666666706,0.0,0.0,0.0,0.0
KNN-1,OSTEO,allpain_v_duloxetine,0.4533333333333333,,0.4666666666666667,0.4533333333333333,0.5333333333333333,0.44,0.2533333333333333,0.4266666666666667,0.38666666666666666,0.7466666666666667,-0.32000000000000006,-0.33866666666666667,-0.39111111111111113,-0.21333333333333337,-0.21333333333333337,-0.32
KNN-2,OSTEO,allpain_v_duloxetine,0.7333333333333333,,0.72,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7466666666666667,0.6933333333333334,0.72,0.7466666666666667,-0.02000000000000013,-0.021333333333333315,-0.026666666666666616,0.0,0.0,0.0
KNN-3,OSTEO,allpain_v_duloxetine,0.6133333333333333,,0.6533333333333333,0.6133333333333333,0.7333333333333333,0.7066666666666667,0.7466666666666667,0.56,0.5866666666666667,0.7466666666666667,-0.09499999999999997,-0.08000000000000007,-0.11555555555555563,0.0,0.0,0.0
KNN-4,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.72,0.7466666666666667,0.7466666666666667,0.72,0.7466666666666667,-0.00666666666666671,-0.010666666666666713,-0.008888888888888946,0.0,0.0,0.0
KNN-5,OSTEO,allpain_v_duloxetine,0.6666666666666666,,0.7466666666666667,0.6666666666666666,0.7466666666666667,0.7066666666666667,0.7466666666666667,0.6933333333333334,0.68,0.7466666666666667,-0.040000000000000036,-0.03199999999999992,-0.040000000000000036,0.0,0.0,0.0
KNN-6,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7333333333333333,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,-0.0016666666666665941,-0.002666666666666706,0.0,0.0,0.0,0.0
KNN-7,OSTEO,allpain_v_duloxetine,0.7333333333333333,,0.7466666666666667,0.7333333333333333,0.7466666666666667,0.7333333333333333,0.7466666666666667,0.7066666666666667,0.7466666666666667,0.7466666666666667,-0.010000000000000009,-0.010666666666666713,-0.013333333333333308,0.0,0.0,0.0
KNN-8,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.0,0.0,0.0,0.0,0.0,0.0
KNN-9,OSTEO,allpain_v_duloxetine,0.7333333333333333,,0.7466666666666667,0.7333333333333333,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,-0.0033333333333332993,0.0,0.0,0.0,0.0,0.0
KNN-10,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.0,0.0,0.0,0.0,0.0,0.0
KNN-20,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.0,0.0,0.0,0.0,0.0,0.0
