Algorithm,Dataset,Comparison,Raw Eigs,Unfolded,Largest,Largest20,Noise,Noise (shift),Brody,Rigidity,Levelvar,Guess,Mean (all),Mean (obs),Mean (spec),Max (all),Max (obs),Max (spec)
Logistic Regression,LEARNING,rest_v_task,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0
LDA,LEARNING,rest_v_task,0.7708333333333334,0.7638888888888888,0.8888888888888888,0.8773148148148148,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8796296296296297,0.8541666666666666,0.8888888888888888,-0.03317901234567888,-0.008796296296296302,-0.014660493827160503,0.0,0.0,0.0
SVM,LEARNING,rest_v_task,0.8865740740740741,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.0002572016460904436,1.1102230246251565e-16,0.0,0.0,0.0,0.0
KNN-1,LEARNING,rest_v_task,0.8078703703703703,0.7962962962962963,0.7824074074074074,0.7962962962962963,0.5856481481481481,0.7800925925925926,0.8611111111111112,0.8055555555555556,0.8263888888888888,0.8888888888888888,-0.10648148148148151,-0.11712962962962958,-0.05787037037037035,-0.02777777777777768,-0.02777777777777768,-0.02777777777777768
KNN-2,LEARNING,rest_v_task,0.7384259259259259,0.6921296296296297,0.7152777777777778,0.7060185185185185,0.5486111111111112,0.7314814814814815,0.8541666666666666,0.7592592592592593,0.7430555555555556,0.8888888888888888,-0.1679526748971193,-0.1615740740740741,-0.10339506172839485,-0.03472222222222221,-0.03472222222222221,-0.03472222222222221
KNN-3,LEARNING,rest_v_task,0.8703703703703703,0.8703703703703703,0.8587962962962963,0.8634259259259259,0.8171296296296297,0.8032407407407407,0.8888888888888888,0.875,0.8634259259259259,0.8888888888888888,-0.032150205761317,-0.03935185185185186,-0.013117283950617176,0.0,0.0,0.0
KNN-4,LEARNING,rest_v_task,0.8564814814814815,0.8495370370370371,0.8425925925925926,0.8495370370370371,0.8101851851851852,0.7777777777777778,0.8888888888888888,0.8657407407407407,0.8263888888888888,0.8888888888888888,-0.04809670781892994,-0.05509259259259269,-0.028549382716049454,0.0,0.0,0.0
KNN-5,LEARNING,rest_v_task,0.8912037037037037,0.8865740740740741,0.8888888888888888,0.8796296296296297,0.8680555555555556,0.8796296296296297,0.8888888888888888,0.8726851851851852,0.8819444444444444,0.8888888888888888,-0.00694444444444442,-0.010648148148148184,-0.007716049382716084,0.0023148148148148806,0.0,0.0
KNN-6,LEARNING,rest_v_task,0.8888888888888888,0.8865740740740741,0.8842592592592593,0.8796296296296297,0.8657407407407407,0.875,0.8888888888888888,0.8680555555555556,0.8703703703703703,0.8888888888888888,-0.010288065843621408,-0.015277777777777724,-0.013117283950617176,0.0,0.0,0.0
KNN-7,LEARNING,rest_v_task,0.8912037037037037,0.8865740740740741,0.8888888888888888,0.8888888888888888,0.8703703703703703,0.8773148148148148,0.8888888888888888,0.8888888888888888,0.8865740740740741,0.8888888888888888,-0.0036008230452674317,-0.0064814814814814214,-0.0007716049382716639,0.0023148148148148806,0.0,0.0
