Algorithm,Dataset,Comparison,Raw Eigs,Unfolded,Largest,Largest20,Noise,Noise (shift),Brody,Rigidity,Levelvar,Guess,Mean (all),Mean (obs),Mean (spec),Max (all),Max (obs),Max (spec)
Logistic Regression,LEARNING,rest_v_task,0.8078703703703703,0.8125,0.8888888888888888,0.8819444444444444,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.018261316872428046,1.1102230246251565e-16,0.0,0.0,0.0,0.0
LDA,LEARNING,rest_v_task,0.7708333333333334,0.4189814814814815,0.8888888888888888,0.8773148148148148,0.8888888888888888,0.8888888888888888,1.0,0.8819444444444444,0.8101851851851852,0.8888888888888888,-0.06378600823045266,0.0050925925925926485,0.008487654320987748,0.11111111111111116,0.11111111111111116,0.11111111111111116
SVM,LEARNING,rest_v_task,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0
KNN-1,LEARNING,rest_v_task,0.8101851851851852,0.8125,0.7824074074074074,0.8148148148148148,0.5879629629629629,0.7800925925925926,0.8888888888888888,0.8078703703703703,0.8148148148148148,0.8888888888888888,-0.10005144032921809,-0.11296296296296293,-0.05169753086419748,0.0,0.0,0.0
KNN-2,LEARNING,rest_v_task,0.7245370370370371,0.7638888888888888,0.7152777777777778,0.7199074074074074,0.5486111111111112,0.7314814814814815,0.8888888888888888,0.7430555555555556,0.7361111111111112,0.8888888888888888,-0.15869341563786,-0.1592592592592592,-0.09953703703703709,0.0,0.0,0.0
KNN-3,LEARNING,rest_v_task,0.8680555555555556,0.8657407407407407,0.8587962962962963,0.8657407407407407,0.8171296296296297,0.8032407407407407,0.8888888888888888,0.8773148148148148,0.8611111111111112,0.8888888888888888,-0.032664609053497995,-0.03935185185185186,-0.013117283950617176,0.0,0.0,0.0
KNN-4,LEARNING,rest_v_task,0.8541666666666666,0.8541666666666666,0.8425925925925926,0.8495370370370371,0.8101851851851852,0.7777777777777778,0.8888888888888888,0.8680555555555556,0.8310185185185185,0.8888888888888888,-0.047067901234567944,-0.0537037037037037,-0.026234567901234573,0.0,0.0,0.0
KNN-5,LEARNING,rest_v_task,0.8888888888888888,0.8819444444444444,0.8888888888888888,0.8865740740740741,0.8680555555555556,0.8796296296296297,0.8888888888888888,0.8842592592592593,0.8819444444444444,0.8888888888888888,-0.005658436213991758,-0.008333333333333304,-0.0038580246913579863,0.0,0.0,0.0
KNN-6,LEARNING,rest_v_task,0.8865740740740741,0.875,0.8842592592592593,0.8865740740740741,0.8657407407407407,0.875,0.1111111111111111,0.8726851851851852,0.875,0.8888888888888888,-0.09645061728395055,-0.1689814814814814,-0.26929012345679004,-0.0023148148148147696,-0.01388888888888884,-0.01388888888888884
KNN-7,LEARNING,rest_v_task,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8703703703703703,0.8773148148148148,0.1111111111111111,0.8842592592592593,0.8888888888888888,0.8888888888888888,-0.09027777777777768,-0.16249999999999998,-0.2608024691358024,0.0,0.0,0.0
KNN-8,LEARNING,rest_v_task,0.8865740740740741,0.8865740740740741,0.8888888888888888,0.8888888888888888,0.8634259259259259,0.8773148148148148,0.1111111111111111,0.8842592592592593,0.8842592592592593,0.8888888888888888,-0.09207818930041156,-0.16481481481481475,-0.2623456790123456,0.0,-0.004629629629629539,-0.004629629629629539
KNN-9,LEARNING,rest_v_task,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8773148148148148,0.1111111111111111,0.8865740740740741,0.8865740740740741,0.8888888888888888,-0.08822016460905335,-0.15879629629629632,-0.2608024691358025,0.0,0.0,-0.0023148148148147696
KNN-10,LEARNING,rest_v_task,0.8865740740740741,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8773148148148148,0.1111111111111111,0.8842592592592593,0.8865740740740741,0.8888888888888888,-0.08873456790123446,-0.1592592592592592,-0.26157407407407396,0.0,0.0,-0.0023148148148147696
KNN-20,LEARNING,rest_v_task,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.0864197530864198,-0.15555555555555556,-0.2592592592592592,0.0,0.0,0.0
Logistic Regression,OSTEO,allpain_v_nopain,0.5789473684210527,,0.7368421052631579,0.6973684210526315,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,-0.024671052631578982,0.0,0.0,0.0,0.0,0.0
