Algorithm,Dataset,Comparison,Raw Eigs,Unfolded,Largest,Largest20,Noise,Noise (shift),Brody,Rigidity,Levelvar,Guess,Mean (all),Mean (obs),Mean (spec),Max (all),Max (obs),Max (spec)
Logistic Regression,LEARNING,rest_v_task,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0
LDA,LEARNING,rest_v_task,0.7708333333333334,0.7777777777777778,0.8888888888888888,0.8773148148148148,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8819444444444444,0.8356481481481481,0.8888888888888888,-0.03343621399176955,-0.012037037037037068,-0.020061728395061706,0.0,0.0,0.0
SVM,LEARNING,rest_v_task,0.8865740740740741,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.0002572016460904436,1.1102230246251565e-16,0.0,0.0,0.0,0.0
KNN-1,LEARNING,rest_v_task,0.8078703703703703,0.7962962962962963,0.7824074074074074,0.7962962962962963,0.5856481481481481,0.7800925925925926,0.8634259259259259,0.8078703703703703,0.8148148148148148,0.8888888888888888,-0.10725308641975306,-0.11851851851851847,-0.06018518518518512,-0.02546296296296291,-0.02546296296296291,-0.02546296296296291
KNN-2,LEARNING,rest_v_task,0.7384259259259259,0.7314814814814815,0.7152777777777778,0.7060185185185185,0.5486111111111112,0.7314814814814815,0.8495370370370371,0.7361111111111112,0.75,0.8888888888888888,-0.16589506172839497,-0.16574074074074063,-0.11033950617283939,-0.03935185185185175,-0.03935185185185175,-0.03935185185185175
KNN-3,LEARNING,rest_v_task,0.8703703703703703,0.8703703703703703,0.8587962962962963,0.8634259259259259,0.8171296296296297,0.8032407407407407,0.8888888888888888,0.8611111111111112,0.8703703703703703,0.8888888888888888,-0.03292181069958844,-0.040740740740740744,-0.015432098765432056,0.0,0.0,0.0
KNN-4,LEARNING,rest_v_task,0.8564814814814815,0.8379629629629629,0.8425925925925926,0.8495370370370371,0.8101851851851852,0.7777777777777778,0.8865740740740741,0.8287037037037037,0.8356481481481481,0.8888888888888888,-0.05272633744855959,-0.061111111111111005,-0.03858024691358031,-0.0023148148148147696,-0.0023148148148147696,-0.0023148148148147696
KNN-5,LEARNING,rest_v_task,0.8912037037037037,0.8819444444444444,0.8888888888888888,0.8796296296296297,0.8680555555555556,0.8796296296296297,0.8888888888888888,0.875,0.8773148148148148,0.8888888888888888,-0.007716049382715973,-0.011111111111111183,-0.008487654320987637,0.0023148148148148806,0.0,0.0
KNN-6,LEARNING,rest_v_task,0.8888888888888888,0.875,0.8842592592592593,0.8796296296296297,0.8657407407407407,0.875,0.8888888888888888,0.8657407407407407,0.8611111111111112,0.8888888888888888,-0.012860082304526621,-0.017592592592592604,-0.016975308641975384,0.0,0.0,0.0
KNN-7,LEARNING,rest_v_task,0.8912037037037037,0.8865740740740741,0.8888888888888888,0.8888888888888888,0.8703703703703703,0.8773148148148148,0.8888888888888888,0.8888888888888888,0.8865740740740741,0.8888888888888888,-0.0036008230452674317,-0.0064814814814814214,-0.0007716049382716639,0.0023148148148148806,0.0,0.0
